id_contribuinte,ano,valor_lancado,valor_pago,adimplente
945,2022,1037.74,1037.74,1
946,2022,179.01,179.01,1
947,2022,1044.98,1044.98,1
948,2022,460.54,460.54,1
949,2022,497.32,497.32,1
950,2022,446.34,446.34,1
951,2022,519.96,0.0,0
952,2022,1040.69,1040.69,1
953,2022,870.4,870.4,1
954,2022,5694.95,5694.95,1
955,2022,188.06,188.06,1
956,2022,196.87,196.87,1
957,2022,5772.48,5772.48,1
958,2022,481.61,0.0,0
959,2022,2425.56,2425.56,1
960,2022,457.83,457.83,1
961,2022,1027.97,1027.97,1
962,2022,524.65,524.65,1
963,2022,999.59,999.59,1
965,2022,450.81,0.0,0
966,2022,486.48,486.48,1
967,2022,490.29,490.29,1
968,2022,882.13,882.13,1
969,2022,190.85,190.85,1
970,2022,489.19,489.19,1
971,2022,181.16,181.16,1
972,2022,937.44,937.44,1
973,2022,1043.66,1043.66,1
974,2022,433.33,433.33,1
975,2022,168.58,168.58,1
977,2022,509.79,509.79,1
978,2022,5601.86,0.0,0
979,2022,435.85,0.0,0
980,2022,437.92,437.92,1
981,2022,188.72,188.72,1
982,2022,938.45,938.45,1
983,2022,503.76,503.76,1
984,2022,183.53,183.53,1
985,2022,194.32,194.32,1
986,2022,197.47,197.47,1
987,2022,178.75,178.75,1
988,2022,194.21,194.21,1
989,2022,163.7,163.7,1
990,2022,2168.16,2168.16,1
991,2022,179.85,179.85,1
992,2022,522.14,522.14,1
993,2022,182.82,182.82,1
994,2022,894.16,0.0,0
995,2022,500.95,0.0,0
996,2022,1005.04,1005.04,1
997,2022,468.96,468.96,1
998,2022,997.74,0.0,0
999,2022,6418.69,6418.69,1
1000,2022,164.25,164.25,1
1001,2022,172.81,172.81,1
1002,2022,2420.8,2420.8,1
1003,2022,193.37,193.37,1
1005,2022,189.7,189.7,1
1006,2022,175.32,175.32,1
1007,2022,2350.6,2350.6,1
1009,2022,167.34,167.34,1
1010,2022,187.02,187.02,1
1011,2022,5728.93,5728.93,1
1013,2022,441.49,441.49,1
1015,2022,190.76,190.76,1
1016,2022,165.39,0.0,0
1018,2022,499.38,499.38,1
1019,2022,165.64,165.64,1
1020,2022,171.53,171.53,1
1021,2022,2467.91,2467.91,1
1022,2022,487.83,487.83,1
1023,2022,2398.52,2398.52,1
1024,2022,189.91,189.91,1
1025,2022,503.93,503.93,1
1026,2022,524.18,524.18,1
1027,2022,167.73,167.73,1
1028,2022,1023.41,1023.41,1
1029,2022,450.75,450.75,1
1030,2022,880.07,880.07,1
1031,2022,162.35,162.35,1
1032,2022,987.0,987.0,1
1033,2022,189.72,189.72,1
1034,2022,168.55,168.55,1
1035,2022,192.45,192.45,1
1036,2022,894.39,894.39,1
1037,2022,169.42,169.42,1
1038,2022,2319.76,2319.76,1
1039,2022,197.99,197.99,1
1040,2022,6106.47,6106.47,1
1041,2022,173.67,173.67,1
1042,2022,470.94,470.94,1
1043,2022,501.01,501.01,1
1044,2022,168.54,168.54,1
1045,2022,903.19,903.19,1
1046,2022,918.31,0.0,0
1047,2022,182.75,182.75,1
1048,2022,172.28,172.28,1
1050,2022,977.69,977.69,1
1051,2022,2466.45,2466.45,1
1052,2022,180.6,180.6,1
1053,2022,1018.72,1018.72,1
1054,2022,2452.17,2452.17,1
1055,2022,170.52,170.52,1
1056,2022,197.37,197.37,1
1057,2022,179.78,179.78,1
1058,2022,870.38,870.38,1
1059,2022,449.84,449.84,1
1060,2022,186.61,0.0,0
1061,2022,886.75,886.75,1
1062,2022,5882.71,5882.71,1
1063,2022,5658.1,5658.1,1
1064,2022,480.0,0.0,0
1065,2022,2172.75,0.0,0
1066,2022,166.84,166.84,1
1067,2022,516.24,516.24,1
1068,2022,889.63,889.63,1
1069,2022,175.27,175.27,1
1070,2022,169.16,0.0,0
1071,2022,865.74,865.74,1
1072,2022,874.33,874.33,1
1073,2022,507.91,507.91,1
1074,2022,500.91,0.0,0
1075,2022,474.72,474.72,1
1076,2022,194.24,194.24,1
1077,2022,892.99,0.0,0
1078,2022,164.48,164.48,1
1079,2022,190.19,190.19,1
1080,2022,433.97,433.97,1
1081,2022,891.01,891.01,1
1082,2022,466.21,466.21,1
1083,2022,450.21,450.21,1
1084,2022,493.97,493.97,1
1085,2022,954.62,0.0,0
1086,2022,1012.73,1012.73,1
1087,2022,179.31,179.31,1
1088,2022,168.74,168.74,1
1089,2022,169.21,0.0,0
1090,2022,942.15,942.15,1
1091,2022,181.72,181.72,1
1092,2022,187.94,187.94,1
1093,2022,916.74,916.74,1
1094,2022,2305.12,2305.12,1
1095,2022,1021.13,1021.13,1
1096,2022,186.02,186.02,1
1097,2022,1004.87,1004.87,1
1099,2022,507.86,507.86,1
1100,2022,439.19,439.19,1
1101,2022,5416.41,5416.41,1
1102,2022,506.31,0.0,0
1103,2022,968.51,968.51,1
1104,2022,182.7,0.0,0
1105,2022,194.15,0.0,0
1106,2022,1047.67,0.0,0
1107,2022,193.0,193.0,1
1109,2022,909.72,909.72,1
1110,2022,2424.27,2424.27,1
1111,2022,908.26,908.26,1
1112,2022,175.78,175.78,1
1113,2022,172.38,172.38,1
1114,2022,180.72,180.72,1
1115,2022,182.45,182.45,1
1116,2022,966.26,966.26,1
1117,2022,2189.03,2189.03,1
1118,2022,938.29,938.29,1
1119,2022,2317.29,2317.29,1
1120,2022,177.65,0.0,0
1121,2022,954.24,954.24,1
1122,2022,522.96,522.96,1
1123,2022,2248.29,0.0,0
1124,2022,195.69,0.0,0
1125,2022,489.34,489.34,1
1126,2022,197.12,197.12,1
1127,2022,904.39,904.39,1
1128,2022,2402.56,2402.56,1
1129,2022,501.0,501.0,1
1130,2022,182.33,182.33,1
1131,2022,892.58,892.58,1
1132,2022,2301.94,2301.94,1
1133,2022,464.99,464.99,1
1134,2022,495.84,495.84,1
1135,2022,190.15,190.15,1
1136,2022,185.52,185.52,1
1137,2022,463.68,0.0,0
1138,2022,6144.0,6144.0,1
1139,2022,870.0,870.0,1
1140,2022,484.19,484.19,1
1141,2022,180.77,180.77,1
1142,2022,449.25,449.25,1
1143,2022,186.65,186.65,1
1144,2022,6475.06,6475.06,1
1145,2022,482.09,482.09,1
1146,2022,482.53,0.0,0
1147,2022,170.3,170.3,1
1148,2022,195.1,195.1,1
1149,2022,192.49,0.0,0
1150,2022,178.81,178.81,1
1151,2022,885.27,885.27,1
1152,2022,523.46,523.46,1
1153,2022,2413.78,0.0,0
1154,2022,170.97,170.97,1
1155,2022,180.87,180.87,1
1156,2022,463.35,0.0,0
1157,2022,505.54,0.0,0
1158,2022,6032.51,6032.51,1
1159,2022,194.09,194.09,1
1160,2022,498.24,498.24,1
1161,2022,2453.44,2453.44,1
1162,2022,506.54,506.54,1
1163,2022,899.64,899.64,1
1164,2022,949.48,949.48,1
1165,2022,498.17,498.17,1
1168,2022,177.43,177.43,1
1169,2022,447.41,447.41,1
1170,2022,169.76,169.76,1
1171,2022,942.12,942.12,1
1172,2022,192.38,0.0,0
1173,2022,2309.59,2309.59,1
1174,2022,868.93,868.93,1
1175,2022,476.33,476.33,1
1176,2022,475.17,475.17,1
1177,2022,506.93,506.93,1
1178,2022,916.36,916.36,1
1179,2022,2260.97,2260.97,1
1180,2022,510.42,510.42,1
1181,2022,197.23,197.23,1
1182,2022,182.42,182.42,1
1183,2022,509.38,509.38,1
1184,2022,164.19,164.19,1
1185,2022,178.33,178.33,1
1186,2022,950.16,950.16,1
1187,2022,870.01,870.01,1
1188,2022,992.61,992.61,1
1189,2022,175.91,0.0,0
1190,2022,483.68,483.68,1
1191,2022,892.32,892.32,1
1192,2022,2459.35,2459.35,1
1193,2022,167.81,167.81,1
1194,2022,487.25,487.25,1
1195,2022,998.52,998.52,1
1196,2022,501.91,501.91,1
1197,2022,462.08,462.08,1
1198,2022,2376.96,2376.96,1
1199,2022,182.45,182.45,1
1200,2022,514.36,514.36,1
1201,2022,195.74,195.74,1
1202,2022,519.72,0.0,0
1204,2022,515.51,515.51,1
1205,2022,5442.27,5442.27,1
1206,2022,964.63,964.63,1
1207,2022,494.72,494.72,1
1208,2022,488.31,488.31,1
1209,2022,507.04,507.04,1
1210,2022,195.1,195.1,1
1212,2022,864.74,864.74,1
1213,2022,178.47,178.47,1
1214,2022,175.91,175.91,1
1216,2022,433.62,433.62,1
1217,2022,5494.55,0.0,0
1218,2022,5859.64,5859.64,1
1219,2022,472.38,472.38,1
1222,2022,1033.17,0.0,0
1223,2022,443.83,443.83,1
1224,2022,190.06,190.06,1
1225,2022,194.5,194.5,1
1226,2022,184.04,184.04,1
1227,2022,446.94,446.94,1
1228,2022,494.69,494.69,1
1229,2022,460.33,460.33,1
1230,2022,487.44,487.44,1
1231,2022,6089.81,6089.81,1
1232,2022,440.17,440.17,1
1234,2022,497.17,497.17,1
1235,2022,432.87,432.87,1
1236,2022,166.24,166.24,1
1237,2022,2257.23,2257.23,1
1238,2022,519.01,519.01,1
1239,2022,168.78,168.78,1
1240,2022,167.58,167.58,1
1241,2022,182.97,182.97,1
1242,2022,2489.44,2489.44,1
1243,2022,495.32,495.32,1
1244,2022,467.56,467.56,1
1245,2022,518.42,518.42,1
1247,2022,888.42,888.42,1
1248,2022,522.99,522.99,1
1249,2022,510.71,510.71,1
1251,2022,996.71,996.71,1
1253,2022,164.84,164.84,1
1254,2022,2601.08,2601.08,1
1255,2022,868.68,868.68,1
1256,2022,180.31,180.31,1
1257,2022,514.26,514.26,1
1258,2022,451.32,451.32,1
1259,2022,168.67,0.0,0
1261,2022,916.42,0.0,0
1262,2022,170.04,170.04,1
1263,2022,929.64,929.64,1
1264,2022,163.2,163.2,1
1265,2022,179.76,179.76,1
1267,2022,195.89,195.89,1
1268,2022,930.98,0.0,0
1269,2022,867.89,867.89,1
1271,2022,1029.2,1029.2,1
1272,2022,910.15,0.0,0
1273,2022,192.95,192.95,1
1274,2022,181.24,181.24,1
1275,2022,469.23,469.23,1
1276,2022,181.31,181.31,1
1277,2022,1039.05,1039.05,1
1278,2022,181.32,0.0,0
1279,2022,523.44,523.44,1
1280,2022,175.1,175.1,1
1281,2022,985.74,985.74,1
1282,2022,168.86,168.86,1
1283,2022,466.44,466.44,1
1284,2022,187.4,187.4,1
1285,2022,1054.44,1054.44,1
1286,2022,459.8,459.8,1
1287,2022,166.06,166.06,1
1288,2022,184.89,184.89,1
1289,2022,5786.83,5786.83,1
1290,2022,527.13,527.13,1
1291,2022,170.97,170.97,1
1292,2022,482.88,482.88,1
1293,2022,447.46,447.46,1
1294,2022,163.87,163.87,1
1295,2022,191.66,191.66,1
1296,2022,915.81,915.81,1
1297,2022,476.65,476.65,1
1298,2022,163.0,163.0,1
1299,2022,196.5,196.5,1
1301,2022,437.61,437.61,1
1302,2022,977.48,977.48,1
1303,2022,192.22,192.22,1
1304,2022,168.22,168.22,1
1305,2022,1039.8,1039.8,1
1306,2022,906.77,906.77,1
1307,2022,185.3,185.3,1
1308,2022,190.1,190.1,1
1310,2022,874.97,0.0,0
1311,2022,881.24,0.0,0
1312,2022,456.54,0.0,0
1313,2022,435.26,435.26,1
1314,2022,172.26,172.26,1
1316,2022,493.67,493.67,1
1317,2022,196.97,196.97,1
1318,2022,1050.06,1050.06,1
1319,2022,5857.49,5857.49,1
1320,2022,5846.47,5846.47,1
1321,2022,187.24,187.24,1
1322,2022,875.8,875.8,1
1323,2022,179.59,179.59,1
1324,2022,5973.07,5973.07,1
1326,2022,180.94,180.94,1
1327,2022,462.34,462.34,1
1328,2022,923.74,923.74,1
1329,2022,876.81,876.81,1
1330,2022,166.29,166.29,1
1331,2022,496.07,496.07,1
1333,2022,489.76,489.76,1
1334,2022,188.1,188.1,1
1335,2022,1041.34,0.0,0
1336,2022,437.28,437.28,1
1337,2022,916.54,916.54,1
1338,2022,2549.83,2549.83,1
1339,2022,519.57,519.57,1
1340,2022,173.41,173.41,1
1341,2022,187.74,0.0,0
1342,2022,173.46,173.46,1
1343,2022,182.7,182.7,1
1344,2022,171.98,171.98,1
1345,2022,500.17,500.17,1
1346,2022,500.92,500.92,1
1347,2022,175.5,0.0,0
1348,2022,6121.9,6121.9,1
1349,2022,927.59,927.59,1
1350,2022,913.24,913.24,1
1351,2022,526.12,526.12,1
1352,2022,193.31,193.31,1
1353,2022,941.38,0.0,0
1354,2022,166.6,0.0,0
1355,2022,190.34,190.34,1
1356,2022,875.47,875.47,1
1357,2022,192.6,192.6,1
1358,2022,173.27,173.27,1
1359,2022,470.61,470.61,1
1360,2022,920.78,920.78,1
1361,2022,2282.54,2282.54,1
1362,2022,994.69,994.69,1
1363,2022,454.23,454.23,1
1364,2022,183.22,183.22,1
1365,2022,193.3,193.3,1
1366,2022,1003.53,1003.53,1
1367,2022,194.72,194.72,1
1368,2022,2595.74,2595.74,1
1369,2022,5487.01,5487.01,1
1370,2022,5896.4,5896.4,1
1371,2022,520.47,0.0,0
1372,2022,186.88,186.88,1
1373,2022,516.71,516.71,1
1374,2022,508.86,508.86,1
1375,2022,1028.76,1028.76,1
1376,2022,438.88,438.88,1
1377,2022,182.9,182.9,1
1378,2022,2621.44,0.0,0
1379,2022,468.25,468.25,1
1380,2022,964.7,964.7,1
1381,2022,164.3,0.0,0
1382,2022,513.84,513.84,1
1383,2022,177.05,177.05,1
1384,2022,452.83,452.83,1
1385,2022,448.14,448.14,1
1386,2022,197.4,197.4,1
1387,2022,922.08,922.08,1
1388,2022,496.88,496.88,1
1389,2022,188.37,188.37,1
1390,2022,460.47,460.47,1
1391,2022,166.92,166.92,1
1392,2022,6479.82,6479.82,1
1393,2022,2489.2,2489.2,1
1394,2022,5441.04,5441.04,1
1395,2022,6018.56,6018.56,1
1396,2022,957.36,957.36,1
1397,2022,440.58,440.58,1
1398,2022,507.86,507.86,1
1399,2022,176.49,176.49,1
1400,2022,5589.72,5589.72,1
1401,2022,883.54,883.54,1
1402,2022,2460.13,2460.13,1
1403,2022,470.56,470.56,1
1404,2022,891.44,891.44,1
1405,2022,481.77,481.77,1
1406,2022,168.17,168.17,1
1407,2022,934.79,934.79,1
1408,2022,498.59,498.59,1
1409,2022,433.2,433.2,1
1410,2022,183.44,0.0,0
1411,2022,2404.52,2404.52,1
1412,2022,500.28,500.28,1
1413,2022,197.6,197.6,1
1414,2022,1037.93,1037.93,1
1415,2022,476.31,476.31,1
1416,2022,453.94,453.94,1
1418,2022,437.66,437.66,1
1419,2022,6593.38,6593.38,1
1420,2022,1011.0,1011.0,1
1421,2022,485.13,485.13,1
1422,2022,2438.68,2438.68,1
1423,2022,519.43,0.0,0
1424,2022,894.96,894.96,1
1425,2022,509.33,0.0,0
1426,2022,1032.34,1032.34,1
1427,2022,169.07,169.07,1
1429,2022,185.65,185.65,1
1430,2022,172.57,172.57,1
1431,2022,2277.72,2277.72,1
1432,2022,5612.83,5612.83,1
1433,2022,514.85,514.85,1
1434,2022,490.22,490.22,1
1435,2022,182.02,182.02,1
1436,2022,2160.79,2160.79,1
1437,2022,2253.53,2253.53,1
1438,2022,991.57,991.57,1
1439,2022,477.62,477.62,1
1440,2022,456.43,456.43,1
1441,2022,184.52,184.52,1
1442,2022,164.34,164.34,1
1443,2022,169.66,169.66,1
1444,2022,487.34,487.34,1
1445,2022,1009.44,1009.44,1
1446,2022,178.29,178.29,1
1447,2022,899.54,899.54,1
1448,2022,165.73,0.0,0
1449,2022,471.85,471.85,1
1450,2022,493.13,493.13,1
1451,2022,181.34,181.34,1
1452,2022,169.0,169.0,1
1453,2022,518.97,518.97,1
1454,2022,6477.68,0.0,0
1455,2022,176.13,176.13,1
1456,2022,187.45,187.45,1
1457,2022,905.47,905.47,1
1459,2022,942.08,942.08,1
1460,2022,508.99,508.99,1
1461,2022,193.56,193.56,1
1462,2022,874.83,0.0,0
1463,2022,489.56,489.56,1
1464,2022,936.04,936.04,1
1465,2022,965.59,965.59,1
1466,2022,469.42,469.42,1
1468,2022,940.19,940.19,1
1469,2022,994.4,994.4,1
1470,2022,6289.97,6289.97,1
1471,2022,168.44,168.44,1
1472,2022,167.7,167.7,1
1473,2022,1026.04,1026.04,1
1474,2022,460.89,0.0,0
1475,2022,491.43,491.43,1
1476,2022,1010.97,1010.97,1
1477,2022,1013.86,1013.86,1
1478,2022,2523.58,2523.58,1
1479,2022,934.02,934.02,1
1480,2022,196.22,196.22,1
1481,2022,183.58,183.58,1
1482,2022,179.01,179.01,1
1483,2022,2387.88,2387.88,1
1484,2022,879.08,879.08,1
1485,2022,2186.66,2186.66,1
1486,2022,438.62,438.62,1
1487,2022,918.69,918.69,1
1488,2022,506.44,506.44,1
1489,2022,905.31,905.31,1
1490,2022,1033.87,1033.87,1
1491,2022,444.66,444.66,1
1493,2022,456.41,456.41,1
1494,2022,181.79,181.79,1
1495,2022,950.17,950.17,1
1497,2022,511.03,511.03,1
1498,2022,187.38,187.38,1
1499,2022,167.85,0.0,0
1500,2022,177.72,177.72,1
1501,2022,970.58,970.58,1
1502,2022,196.83,196.83,1
1503,2022,439.64,439.64,1
1504,2022,2450.39,2450.39,1
1505,2022,890.23,890.23,1
1507,2022,192.79,192.79,1
1508,2022,484.21,0.0,0
1509,2022,904.3,904.3,1
1510,2022,183.02,183.02,1
1511,2022,173.98,173.98,1
1512,2022,912.98,912.98,1
1513,2022,162.34,162.34,1
1514,2022,2483.67,2483.67,1
1515,2022,938.2,938.2,1
1516,2022,193.2,193.2,1
1517,2022,1051.92,1051.92,1
1518,2022,178.1,178.1,1
1519,2022,472.48,472.48,1
1520,2022,186.37,186.37,1
1521,2022,178.45,178.45,1
1522,2022,166.6,166.6,1
1523,2022,908.68,908.68,1
1524,2022,455.31,455.31,1
1525,2022,517.15,517.15,1
1526,2022,175.23,0.0,0
1527,2022,195.81,195.81,1
1528,2022,913.99,913.99,1
1529,2022,522.27,522.27,1
1530,2022,175.22,175.22,1
1531,2022,184.51,184.51,1
1532,2022,472.94,472.94,1
1534,2022,166.94,166.94,1
1535,2022,191.82,191.82,1
1536,2022,961.1,961.1,1
1537,2022,172.64,172.64,1
1538,2022,525.4,525.4,1
1539,2022,2232.78,2232.78,1
1540,2022,169.15,169.15,1
1541,2022,1033.38,1033.38,1
1542,2022,187.84,0.0,0
1543,2022,1038.23,1038.23,1
1544,2022,501.97,501.97,1
1545,2022,461.46,461.46,1
1546,2022,521.05,521.05,1
1547,2022,456.84,456.84,1
1550,2022,174.96,174.96,1
1551,2022,186.84,186.84,1
1552,2022,2278.78,2278.78,1
1553,2022,163.87,163.87,1
1554,2022,907.08,907.08,1
1555,2022,433.83,433.83,1
1556,2022,511.26,511.26,1
1557,2022,880.73,880.73,1
1558,2022,196.37,196.37,1
1559,2022,1042.73,1042.73,1
1560,2022,162.24,162.24,1
1561,2022,178.49,178.49,1
1562,2022,187.22,187.22,1
1563,2022,865.52,865.52,1
1564,2022,966.51,966.51,1
1565,2022,5738.22,5738.22,1
1566,2022,967.6,967.6,1
1567,2022,2459.3,2459.3,1
1568,2022,197.62,197.62,1
1569,2022,892.15,892.15,1
1570,2022,452.31,452.31,1
1571,2022,478.82,478.82,1
1572,2022,457.07,457.07,1
1573,2022,181.24,181.24,1
1575,2022,1039.41,1039.41,1
1576,2022,524.36,524.36,1
1577,2022,916.22,0.0,0
1578,2022,508.72,508.72,1
1579,2022,2624.82,2624.82,1
1580,2022,930.02,930.02,1
1581,2022,513.35,513.35,1
1582,2022,171.67,0.0,0
1583,2022,173.24,0.0,0
1584,2022,2512.9,2512.9,1
1585,2022,984.44,0.0,0
1586,2022,983.53,983.53,1
1587,2022,175.87,175.87,1
1588,2022,186.12,186.12,1
1589,2022,976.02,976.02,1
1590,2022,874.6,874.6,1
1591,2022,188.92,188.92,1
1592,2022,176.25,176.25,1
1593,2022,488.43,488.43,1
1594,2022,452.72,452.72,1
1595,2022,1004.92,1004.92,1
1596,2022,190.82,190.82,1
1597,2022,6420.33,0.0,0
1598,2022,481.89,481.89,1
1599,2022,2615.9,2615.9,1
1600,2022,189.62,189.62,1
1601,2022,473.32,473.32,1
1602,2022,191.45,191.45,1
1603,2022,912.76,912.76,1
1604,2022,2281.73,2281.73,1
1605,2022,462.34,462.34,1
1606,2022,170.62,170.62,1
1607,2022,174.91,174.91,1
1609,2022,183.79,183.79,1
1610,2022,916.7,916.7,1
1612,2022,187.73,187.73,1
1613,2022,183.77,183.77,1
1614,2022,187.09,187.09,1
1615,2022,178.77,178.77,1
1616,2022,520.96,0.0,0
1617,2022,174.85,174.85,1
1619,2022,185.68,185.68,1
1620,2022,483.19,483.19,1
1621,2022,520.99,520.99,1
1622,2022,478.06,478.06,1
1623,2022,1053.73,0.0,0
1624,2022,459.57,459.57,1
1625,2022,2567.96,2567.96,1
1626,2022,526.69,526.69,1
1627,2022,446.11,446.11,1
1628,2022,174.94,174.94,1
1629,2022,999.6,0.0,0
1630,2022,517.99,517.99,1
1632,2022,503.63,503.63,1
1633,2022,884.94,884.94,1
1634,2022,484.92,484.92,1
1636,2022,174.72,0.0,0
1637,2022,883.79,0.0,0
1639,2022,992.26,992.26,1
1640,2022,175.94,175.94,1
1641,2022,432.03,432.03,1
1642,2022,2236.93,2236.93,1
1643,2022,518.59,0.0,0
1644,2022,512.49,512.49,1
1645,2022,2609.91,2609.91,1
1646,2022,178.92,178.92,1
1647,2022,498.05,498.05,1
1648,2022,6063.24,6063.24,1
1649,2022,483.74,483.74,1
1650,2022,458.64,0.0,0
1651,2022,514.43,514.43,1
1652,2022,450.53,0.0,0
1653,2022,185.08,185.08,1
1654,2022,522.09,0.0,0
1655,2022,498.55,498.55,1
1656,2022,983.76,983.76,1
1657,2022,926.55,926.55,1
1658,2022,178.66,178.66,1
1659,2022,437.83,437.83,1
1660,2022,871.8,871.8,1
1661,2022,432.37,432.37,1
1663,2022,935.36,935.36,1
1664,2022,865.25,0.0,0
1665,2022,187.09,187.09,1
1666,2022,504.14,504.14,1
1667,2022,181.25,0.0,0
1668,2022,2339.31,0.0,0
1669,2022,2167.54,2167.54,1
1670,2022,513.67,513.67,1
1671,2022,2518.5,2518.5,1
1672,2022,453.76,0.0,0
1673,2022,475.87,475.87,1
1674,2022,197.2,197.2,1
1675,2022,187.04,187.04,1
1676,2022,172.36,172.36,1
1677,2022,2313.95,2313.95,1
1678,2022,195.51,0.0,0
1679,2022,952.43,0.0,0
1680,2022,908.03,908.03,1
1681,2022,969.01,969.01,1
1682,2022,1003.92,1003.92,1
1684,2022,179.86,0.0,0
1685,2022,172.29,0.0,0
1686,2022,184.93,184.93,1
1688,2022,999.22,999.22,1
1689,2022,974.44,0.0,0
1690,2022,171.12,171.12,1
1691,2022,437.24,437.24,1
1692,2022,169.78,169.78,1
1693,2022,176.06,176.06,1
1694,2022,188.19,188.19,1
1695,2022,195.38,195.38,1
1696,2022,186.47,186.47,1
1697,2022,2162.93,2162.93,1
1698,2022,2459.48,2459.48,1
1699,2022,882.23,882.23,1
1700,2022,190.96,190.96,1
1701,2022,173.41,173.41,1
1702,2022,5714.52,5714.52,1
1704,2022,2400.31,0.0,0
1705,2022,179.64,179.64,1
1706,2022,448.92,448.92,1
1707,2022,193.68,193.68,1
1708,2022,1047.7,1047.7,1
1709,2022,169.33,169.33,1
1710,2022,171.63,171.63,1
1711,2022,874.14,874.14,1
1712,2022,945.98,945.98,1
1713,2022,930.71,930.71,1
1714,2022,460.43,460.43,1
1715,2022,2599.03,2599.03,1
1716,2022,461.77,461.77,1
1717,2022,934.16,934.16,1
1718,2022,942.59,942.59,1
1720,2022,2321.52,2321.52,1
1721,2022,185.76,185.76,1
1722,2022,195.6,195.6,1
1723,2022,5469.36,5469.36,1
1724,2022,876.22,876.22,1
1726,2022,527.94,527.94,1
1727,2022,1012.17,1012.17,1
1728,2022,2338.8,2338.8,1
1729,2022,481.8,481.8,1
1730,2022,1013.19,1013.19,1
1731,2022,165.56,165.56,1
1732,2022,464.26,464.26,1
1733,2022,188.72,188.72,1
1734,2022,494.27,494.27,1
1735,2022,941.25,941.25,1
1736,2022,176.37,176.37,1
1737,2022,523.54,523.54,1
1738,2022,1013.14,1013.14,1
1739,2022,6570.55,6570.55,1
1740,2022,480.66,480.66,1
1741,2022,183.72,183.72,1
1742,2022,186.97,0.0,0
1743,2022,470.38,470.38,1
1744,2022,467.28,467.28,1
1745,2022,162.61,162.61,1
1746,2022,175.36,175.36,1
1747,2022,2268.98,2268.98,1
1748,2022,937.84,937.84,1
1749,2022,2338.61,2338.61,1
1750,2022,171.5,171.5,1
1751,2022,192.23,192.23,1
1752,2022,6553.33,6553.33,1
1753,2022,2418.57,0.0,0
1754,2022,6465.61,6465.61,1
1755,2022,1020.62,1020.62,1
1756,2022,195.47,195.47,1
1757,2022,6512.15,6512.15,1
1758,2022,2185.9,2185.9,1
1759,2022,170.27,170.27,1
1760,2022,182.39,182.39,1
1761,2022,187.15,0.0,0
1763,2022,193.04,193.04,1
1764,2022,5471.83,5471.83,1
1766,2022,164.76,164.76,1
1767,2022,168.58,168.58,1
1768,2022,192.58,0.0,0
1769,2022,173.13,173.13,1
1770,2022,879.08,0.0,0
1771,2022,190.77,190.77,1
1772,2022,168.92,168.92,1
1773,2022,2220.42,0.0,0
1774,2022,174.51,0.0,0
1775,2022,188.04,188.04,1
1776,2022,896.66,896.66,1
1777,2022,479.45,479.45,1
1778,2022,174.74,0.0,0
1779,2022,162.22,162.22,1
1780,2022,174.14,174.14,1
1781,2022,179.48,179.48,1
1782,2022,169.37,169.37,1
1783,2022,453.77,453.77,1
1784,2022,442.04,442.04,1
1785,2022,919.28,919.28,1
1786,2022,184.55,184.55,1
1787,2022,1003.39,1003.39,1
1788,2022,2610.16,2610.16,1
1789,2022,192.8,192.8,1
1790,2022,884.66,884.66,1
1791,2022,503.75,503.75,1
1793,2022,483.71,483.71,1
1794,2022,483.85,483.85,1
1795,2022,173.16,173.16,1
1796,2022,5961.93,5961.93,1
1797,2022,500.85,0.0,0
1798,2022,505.22,505.22,1
1799,2022,178.21,0.0,0
1800,2022,499.7,499.7,1
1801,2022,187.54,187.54,1
1802,2022,194.84,194.84,1
1803,2022,177.31,177.31,1
1804,2022,909.42,909.42,1
1805,2022,2326.7,0.0,0
1806,2022,472.45,472.45,1
1807,2022,450.87,450.87,1
1808,2022,443.22,443.22,1
1809,2022,519.66,519.66,1
1810,2022,920.06,920.06,1
1811,2022,1043.99,1043.99,1
1812,2022,187.42,187.42,1
1813,2022,172.91,172.91,1
1814,2022,173.21,173.21,1
1815,2022,919.75,919.75,1
1816,2022,949.45,949.45,1
1817,2022,437.21,437.21,1
1818,2022,165.96,165.96,1
1819,2022,2171.49,2171.49,1
1820,2022,164.67,164.67,1
1821,2022,177.35,177.35,1
1822,2022,436.86,436.86,1
1823,2022,943.07,943.07,1
1824,2022,513.8,0.0,0
1825,2022,470.41,470.41,1
1826,2022,908.9,908.9,1
1827,2022,929.93,929.93,1
1828,2022,181.78,181.78,1
1829,2022,163.83,163.83,1
1831,2022,475.63,475.63,1
1833,2022,486.95,486.95,1
1834,2022,1021.05,1021.05,1
1835,2022,185.64,185.64,1
1836,2022,175.62,0.0,0
1837,2022,1021.99,1021.99,1
1838,2022,441.99,441.99,1
1839,2022,171.12,171.12,1
1840,2022,971.25,971.25,1
1841,2022,1038.29,1038.29,1
1842,2022,946.22,946.22,1
1843,2022,1029.03,0.0,0
1844,2022,2284.68,2284.68,1
1845,2022,176.84,176.84,1
1846,2022,949.67,0.0,0
1847,2022,975.92,975.92,1
1848,2022,190.77,190.77,1
1849,2022,6513.37,6513.37,1
1850,2022,2363.87,2363.87,1
1851,2022,475.15,475.15,1
1852,2022,165.79,165.79,1
1853,2022,2499.77,2499.77,1
1854,2022,944.32,944.32,1
1855,2022,185.67,0.0,0
1856,2022,183.7,183.7,1
1857,2022,865.12,865.12,1
1858,2022,5447.99,5447.99,1
