id_obra,desc_obra,data_lancamento,id_imovel,bairro,valor_venal,valor_lancado,valor_pago,adimplente
1,Recapeamento Av. Central,2022-06-01,6498,Vila Nova,618137.9,982.67,982.67,1
1,Recapeamento Av. Central,2022-06-01,6500,Centro,460420.06,731.94,731.94,1
1,Recapeamento Av. Central,2022-06-01,6501,Centro,646126.8,1027.16,1027.16,1
1,Recapeamento Av. Central,2022-06-01,6503,Vila Nova,378251.71,601.31,601.31,1
1,Recapeamento Av. Central,2022-06-01,6506,Vila Nova,635659.78,1010.52,1010.52,1
1,Recapeamento Av. Central,2022-06-01,6509,Centro,427411.62,679.46,679.46,1
1,Recapeamento Av. Central,2022-06-01,6510,Vila Nova,404669.23,643.31,0.0,0
1,Recapeamento Av. Central,2022-06-01,6519,Centro,443375.57,704.84,704.84,1
1,Recapeamento Av. Central,2022-06-01,6521,Centro,524720.94,834.16,834.16,1
1,Recapeamento Av. Central,2022-06-01,6525,Centro,325355.91,517.22,517.22,1
1,Recapeamento Av. Central,2022-06-01,6536,Centro,558919.14,888.52,0.0,0
1,Recapeamento Av. Central,2022-06-01,6546,Vila Nova,696589.24,1107.38,1107.38,1
1,Recapeamento Av. Central,2022-06-01,6548,Vila Nova,647739.67,1029.72,1029.72,1
1,Recapeamento Av. Central,2022-06-01,6554,Centro,409091.25,650.34,650.34,1
1,Recapeamento Av. Central,2022-06-01,6555,Centro,826458.39,1313.84,1313.84,1
1,Recapeamento Av. Central,2022-06-01,6570,Vila Nova,495143.16,787.14,787.14,1
1,Recapeamento Av. Central,2022-06-01,6576,Centro,328544.04,522.29,522.29,1
1,Recapeamento Av. Central,2022-06-01,6578,Vila Nova,144160.3,229.17,229.17,1
1,Recapeamento Av. Central,2022-06-01,6585,Vila Nova,191771.28,304.86,304.86,1
1,Recapeamento Av. Central,2022-06-01,6602,Centro,473658.28,752.98,752.98,1
1,Recapeamento Av. Central,2022-06-01,6605,Vila Nova,344876.0,548.26,0.0,0
1,Recapeamento Av. Central,2022-06-01,6612,Centro,1465957.4,2330.46,2330.46,1
1,Recapeamento Av. Central,2022-06-01,6616,Centro,458859.68,729.46,0.0,0
1,Recapeamento Av. Central,2022-06-01,6617,Centro,402266.4,639.49,639.49,1
1,Recapeamento Av. Central,2022-06-01,6624,Centro,485567.48,771.92,771.92,1
1,Recapeamento Av. Central,2022-06-01,6634,Centro,1048406.6,1666.67,1666.67,1
1,Recapeamento Av. Central,2022-06-01,6651,Centro,975832.54,1551.3,1551.3,1
1,Recapeamento Av. Central,2022-06-01,6672,Vila Nova,166210.5,264.23,264.23,1
1,Recapeamento Av. Central,2022-06-01,6682,Vila Nova,167557.12,266.37,266.37,1
1,Recapeamento Av. Central,2022-06-01,6687,Vila Nova,85627.76,136.12,136.12,1
1,Recapeamento Av. Central,2022-06-01,6692,Centro,402284.76,639.52,639.52,1
1,Recapeamento Av. Central,2022-06-01,6693,Centro,281584.74,447.64,0.0,0
1,Recapeamento Av. Central,2022-06-01,6698,Centro,460506.79,732.08,732.08,1
1,Recapeamento Av. Central,2022-06-01,6701,Vila Nova,219184.66,348.44,348.44,1
1,Recapeamento Av. Central,2022-06-01,6705,Centro,810498.59,1288.46,1288.46,1
1,Recapeamento Av. Central,2022-06-01,6708,Centro,407951.11,648.53,648.53,1
1,Recapeamento Av. Central,2022-06-01,6715,Vila Nova,316329.25,502.87,502.87,1
1,Recapeamento Av. Central,2022-06-01,6722,Vila Nova,389891.14,619.82,619.82,1
1,Recapeamento Av. Central,2022-06-01,6728,Centro,469454.56,746.3,0.0,0
1,Recapeamento Av. Central,2022-06-01,6756,Vila Nova,588097.0,934.91,934.91,1
1,Recapeamento Av. Central,2022-06-01,6759,Centro,709048.71,1127.19,1127.19,1
1,Recapeamento Av. Central,2022-06-01,6780,Centro,329066.84,523.12,523.12,1
1,Recapeamento Av. Central,2022-06-01,6781,Centro,265849.63,422.63,422.63,1
1,Recapeamento Av. Central,2022-06-01,6784,Centro,1903441.03,3025.94,3025.94,1
1,Recapeamento Av. Central,2022-06-01,6814,Vila Nova,363609.53,578.04,578.04,1
1,Recapeamento Av. Central,2022-06-01,6821,Vila Nova,236834.6,376.5,376.5,1
1,Recapeamento Av. Central,2022-06-01,6824,Centro,515909.43,820.15,820.15,1
1,Recapeamento Av. Central,2022-06-01,6828,Vila Nova,496945.44,790.0,790.0,1
1,Recapeamento Av. Central,2022-06-01,6832,Vila Nova,409319.02,650.7,650.7,1
1,Recapeamento Av. Central,2022-06-01,6840,Vila Nova,422123.67,671.06,671.06,1
1,Recapeamento Av. Central,2022-06-01,6843,Centro,398084.38,632.84,632.84,1
1,Recapeamento Av. Central,2022-06-01,6854,Centro,825321.32,1312.03,1312.03,1
1,Recapeamento Av. Central,2022-06-01,6860,Vila Nova,131509.39,209.06,209.06,1
1,Recapeamento Av. Central,2022-06-01,6863,Centro,362215.52,575.82,575.82,1
1,Recapeamento Av. Central,2022-06-01,6870,Vila Nova,419961.26,667.62,667.62,1
1,Recapeamento Av. Central,2022-06-01,6893,Centro,272372.73,433.0,433.0,1
1,Recapeamento Av. Central,2022-06-01,6898,Vila Nova,232563.54,369.71,0.0,0
1,Recapeamento Av. Central,2022-06-01,6900,Vila Nova,358091.48,569.26,569.26,1
1,Recapeamento Av. Central,2022-06-01,6904,Centro,363081.06,577.2,577.2,1
1,Recapeamento Av. Central,2022-06-01,6908,Centro,761006.81,1209.79,0.0,0
1,Recapeamento Av. Central,2022-06-01,6909,Vila Nova,106508.28,169.32,169.32,1
1,Recapeamento Av. Central,2022-06-01,6915,Vila Nova,540597.21,859.4,859.4,1
1,Recapeamento Av. Central,2022-06-01,6916,Centro,275885.51,438.58,438.58,1
1,Recapeamento Av. Central,2022-06-01,6917,Vila Nova,268251.12,426.44,426.44,1
1,Recapeamento Av. Central,2022-06-01,6922,Vila Nova,257444.25,409.26,409.26,1
1,Recapeamento Av. Central,2022-06-01,6939,Centro,630848.77,1002.87,1002.87,1
1,Recapeamento Av. Central,2022-06-01,6961,Centro,426250.37,677.62,677.62,1
1,Recapeamento Av. Central,2022-06-01,6986,Centro,495735.88,788.08,788.08,1
1,Recapeamento Av. Central,2022-06-01,6993,Centro,2673245.22,4249.71,4249.71,1
1,Recapeamento Av. Central,2022-06-01,6995,Vila Nova,261718.75,416.06,416.06,1
1,Recapeamento Av. Central,2022-06-01,6996,Vila Nova,239294.01,380.41,380.41,1
1,Recapeamento Av. Central,2022-06-01,6998,Centro,553774.55,880.35,880.35,1
1,Recapeamento Av. Central,2022-06-01,7003,Vila Nova,269179.36,427.92,427.92,1
1,Recapeamento Av. Central,2022-06-01,7006,Centro,1479135.08,2351.41,2351.41,1
1,Recapeamento Av. Central,2022-06-01,7010,Vila Nova,325630.6,517.66,0.0,0
1,Recapeamento Av. Central,2022-06-01,7011,Vila Nova,772600.58,1228.22,1228.22,1
1,Recapeamento Av. Central,2022-06-01,7014,Vila Nova,346481.87,550.81,550.81,1
1,Recapeamento Av. Central,2022-06-01,7015,Centro,698633.27,1110.63,1110.63,1
1,Recapeamento Av. Central,2022-06-01,7022,Centro,400123.56,636.08,636.08,1
1,Recapeamento Av. Central,2022-06-01,7036,Vila Nova,536744.18,853.27,0.0,0
1,Recapeamento Av. Central,2022-06-01,7040,Vila Nova,255811.37,406.67,406.67,1
1,Recapeamento Av. Central,2022-06-01,7048,Vila Nova,343451.92,545.99,0.0,0
1,Recapeamento Av. Central,2022-06-01,7049,Centro,880903.43,1400.39,0.0,0
1,Recapeamento Av. Central,2022-06-01,7053,Vila Nova,380891.56,605.51,605.51,1
1,Recapeamento Av. Central,2022-06-01,7059,Centro,822770.4,1307.97,1307.97,1
1,Recapeamento Av. Central,2022-06-01,7064,Centro,1541019.8,2449.79,2449.79,1
1,Recapeamento Av. Central,2022-06-01,7073,Centro,506508.62,805.21,805.21,1
1,Recapeamento Av. Central,2022-06-01,7080,Vila Nova,647849.85,1029.9,1029.9,1
1,Recapeamento Av. Central,2022-06-01,7096,Vila Nova,262261.83,416.92,416.92,1
1,Recapeamento Av. Central,2022-06-01,7100,Centro,1558802.16,2478.06,2478.06,1
1,Recapeamento Av. Central,2022-06-01,7113,Vila Nova,441681.4,702.15,702.15,1
1,Recapeamento Av. Central,2022-06-01,7118,Vila Nova,87377.13,138.91,0.0,0
1,Recapeamento Av. Central,2022-06-01,7124,Vila Nova,510835.48,812.08,812.08,1
1,Recapeamento Av. Central,2022-06-01,7126,Centro,718776.75,1142.65,1142.65,1
1,Recapeamento Av. Central,2022-06-01,7137,Vila Nova,526716.99,837.33,837.33,1
1,Recapeamento Av. Central,2022-06-01,7139,Vila Nova,506407.96,805.05,805.05,1
1,Recapeamento Av. Central,2022-06-01,7140,Centro,1164272.26,1850.87,1850.87,1
1,Recapeamento Av. Central,2022-06-01,7143,Centro,503035.51,799.68,799.68,1
1,Recapeamento Av. Central,2022-06-01,7148,Vila Nova,179807.4,285.84,0.0,0
1,Recapeamento Av. Central,2022-06-01,7157,Centro,693117.38,1101.86,1101.86,1
1,Recapeamento Av. Central,2022-06-01,7175,Vila Nova,725627.5,1153.54,1153.54,1
1,Recapeamento Av. Central,2022-06-01,7185,Vila Nova,167231.43,265.85,265.85,1
1,Recapeamento Av. Central,2022-06-01,7196,Centro,563159.6,895.27,895.27,1
1,Recapeamento Av. Central,2022-06-01,7200,Vila Nova,572995.6,910.9,910.9,1
1,Recapeamento Av. Central,2022-06-01,7201,Vila Nova,459115.71,729.86,0.0,0
1,Recapeamento Av. Central,2022-06-01,7205,Centro,420507.44,668.49,668.49,1
1,Recapeamento Av. Central,2022-06-01,7209,Vila Nova,550593.0,875.29,875.29,1
1,Recapeamento Av. Central,2022-06-01,7235,Vila Nova,375019.23,596.18,0.0,0
1,Recapeamento Av. Central,2022-06-01,7245,Vila Nova,138898.63,220.81,220.81,1
1,Recapeamento Av. Central,2022-06-01,7255,Vila Nova,562126.96,893.62,893.62,1
1,Recapeamento Av. Central,2022-06-01,7257,Vila Nova,171602.4,272.8,0.0,0
1,Recapeamento Av. Central,2022-06-01,7266,Centro,747671.35,1188.59,1188.59,1
1,Recapeamento Av. Central,2022-06-01,7269,Centro,1662823.2,2643.42,0.0,0
1,Recapeamento Av. Central,2022-06-01,7284,Centro,926952.96,1473.59,1473.59,1
1,Recapeamento Av. Central,2022-06-01,7295,Centro,1038099.41,1650.29,1650.29,1
1,Recapeamento Av. Central,2022-06-01,7303,Centro,978775.79,1555.98,1555.98,1
1,Recapeamento Av. Central,2022-06-01,7307,Centro,192011.05,305.24,0.0,0
1,Recapeamento Av. Central,2022-06-01,7317,Centro,454708.8,722.86,722.86,1
1,Recapeamento Av. Central,2022-06-01,7323,Vila Nova,713002.55,1133.47,1133.47,1
1,Recapeamento Av. Central,2022-06-01,7329,Vila Nova,230625.83,366.63,366.63,1
1,Recapeamento Av. Central,2022-06-01,7335,Vila Nova,337568.88,536.64,536.64,1
1,Recapeamento Av. Central,2022-06-01,7337,Centro,1392341.91,2213.43,2213.43,1
1,Recapeamento Av. Central,2022-06-01,7342,Vila Nova,120292.74,191.23,191.23,1
1,Recapeamento Av. Central,2022-06-01,7349,Vila Nova,426099.88,677.38,677.38,1
1,Recapeamento Av. Central,2022-06-01,7350,Vila Nova,279548.73,444.4,444.4,1
1,Recapeamento Av. Central,2022-06-01,7352,Centro,610641.12,970.75,970.75,1
1,Recapeamento Av. Central,2022-06-01,7361,Vila Nova,581163.81,923.89,923.89,1
1,Recapeamento Av. Central,2022-06-01,7373,Centro,1368031.7,2174.79,2174.79,1
1,Recapeamento Av. Central,2022-06-01,7374,Vila Nova,84574.36,134.45,134.45,1
1,Recapeamento Av. Central,2022-06-01,7378,Centro,620090.02,985.77,985.77,1
1,Recapeamento Av. Central,2022-06-01,7379,Vila Nova,305837.44,486.2,486.2,1
1,Recapeamento Av. Central,2022-06-01,7382,Centro,513099.18,815.68,815.68,1
1,Recapeamento Av. Central,2022-06-01,7393,Centro,746781.38,1187.17,1187.17,1
1,Recapeamento Av. Central,2022-06-01,7397,Centro,681366.52,1083.18,1083.18,1
1,Recapeamento Av. Central,2022-06-01,7398,Vila Nova,303650.16,482.72,482.72,1
1,Recapeamento Av. Central,2022-06-01,7400,Centro,2711481.96,4310.49,4310.49,1
1,Recapeamento Av. Central,2022-06-01,7423,Vila Nova,303018.67,481.71,481.71,1
1,Recapeamento Av. Central,2022-06-01,7424,Vila Nova,878984.46,1397.34,1397.34,1
1,Recapeamento Av. Central,2022-06-01,7429,Vila Nova,1157741.54,1840.48,1840.48,1
1,Recapeamento Av. Central,2022-06-01,7433,Vila Nova,451473.69,717.72,717.72,1
1,Recapeamento Av. Central,2022-06-01,7437,Centro,590729.35,939.09,939.09,1
1,Recapeamento Av. Central,2022-06-01,7439,Centro,1023547.54,1627.15,1627.15,1
1,Recapeamento Av. Central,2022-06-01,7452,Centro,867898.99,1379.72,1379.72,1
1,Recapeamento Av. Central,2022-06-01,7458,Vila Nova,148083.76,235.41,235.41,1
1,Recapeamento Av. Central,2022-06-01,7460,Centro,1852382.81,2944.77,0.0,0
1,Recapeamento Av. Central,2022-06-01,7470,Vila Nova,289662.74,460.48,460.48,1
1,Recapeamento Av. Central,2022-06-01,7471,Centro,384953.6,611.97,0.0,0
1,Recapeamento Av. Central,2022-06-01,7482,Vila Nova,745957.99,1185.86,1185.86,1
1,Recapeamento Av. Central,2022-06-01,7495,Vila Nova,526553.02,837.07,837.07,1
1,Recapeamento Av. Central,2022-06-01,7504,Vila Nova,408501.3,649.4,649.4,1
1,Recapeamento Av. Central,2022-06-01,7544,Vila Nova,393234.26,625.13,625.13,1
1,Recapeamento Av. Central,2022-06-01,7547,Vila Nova,471091.16,748.9,748.9,1
1,Recapeamento Av. Central,2022-06-01,7579,Vila Nova,202360.14,321.7,321.7,1
1,Recapeamento Av. Central,2022-06-01,7580,Centro,733995.55,1166.85,0.0,0
1,Recapeamento Av. Central,2022-06-01,7594,Vila Nova,132047.29,209.92,209.92,1
1,Recapeamento Av. Central,2022-06-01,7604,Vila Nova,126614.84,201.28,0.0,0
1,Recapeamento Av. Central,2022-06-01,7607,Vila Nova,57440.2,91.31,91.31,1
1,Recapeamento Av. Central,2022-06-01,7611,Vila Nova,367466.34,584.17,584.17,1
1,Recapeamento Av. Central,2022-06-01,7613,Vila Nova,399512.77,635.11,635.11,1
1,Recapeamento Av. Central,2022-06-01,7628,Vila Nova,443720.12,705.39,0.0,0
1,Recapeamento Av. Central,2022-06-01,7629,Centro,213078.18,338.73,338.73,1
1,Recapeamento Av. Central,2022-06-01,7634,Vila Nova,253229.4,402.56,402.56,1
1,Recapeamento Av. Central,2022-06-01,7636,Centro,555992.91,883.87,883.87,1
1,Recapeamento Av. Central,2022-06-01,7637,Vila Nova,251793.23,400.28,400.28,1
1,Recapeamento Av. Central,2022-06-01,7647,Vila Nova,538672.49,856.34,856.34,1
1,Recapeamento Av. Central,2022-06-01,7649,Centro,1013787.95,1611.64,0.0,0
1,Recapeamento Av. Central,2022-06-01,7657,Vila Nova,306189.14,486.75,486.75,1
1,Recapeamento Av. Central,2022-06-01,7681,Centro,426705.63,678.34,678.34,1
1,Recapeamento Av. Central,2022-06-01,7694,Vila Nova,61416.66,97.64,97.64,1
1,Recapeamento Av. Central,2022-06-01,7696,Vila Nova,702578.17,1116.9,1116.9,1
1,Recapeamento Av. Central,2022-06-01,7697,Vila Nova,1006567.29,1600.16,0.0,0
1,Recapeamento Av. Central,2022-06-01,7704,Vila Nova,440917.5,700.93,700.93,1
1,Recapeamento Av. Central,2022-06-01,7718,Vila Nova,210430.71,334.53,334.53,1
1,Recapeamento Av. Central,2022-06-01,7723,Centro,688631.89,1094.73,1094.73,1
1,Recapeamento Av. Central,2022-06-01,7728,Centro,129654.99,206.11,206.11,1
1,Recapeamento Av. Central,2022-06-01,7735,Vila Nova,187212.37,297.61,297.61,1
1,Recapeamento Av. Central,2022-06-01,7744,Vila Nova,255278.64,405.82,0.0,0
1,Recapeamento Av. Central,2022-06-01,7749,Vila Nova,919684.48,1462.04,1462.04,1
1,Recapeamento Av. Central,2022-06-01,7757,Centro,284634.03,452.49,452.49,1
1,Recapeamento Av. Central,2022-06-01,7759,Vila Nova,437790.83,695.96,695.96,1
1,Recapeamento Av. Central,2022-06-01,7761,Centro,493024.14,783.77,783.77,1
1,Recapeamento Av. Central,2022-06-01,7764,Centro,480233.73,763.44,763.44,1
1,Recapeamento Av. Central,2022-06-01,7766,Centro,706395.61,1122.97,1122.97,1
1,Recapeamento Av. Central,2022-06-01,7767,Centro,422655.54,671.9,671.9,1
1,Recapeamento Av. Central,2022-06-01,7769,Vila Nova,139844.24,222.31,222.31,1
1,Recapeamento Av. Central,2022-06-01,7771,Vila Nova,544160.69,865.06,865.06,1
1,Recapeamento Av. Central,2022-06-01,7793,Centro,419473.3,666.84,666.84,1
1,Recapeamento Av. Central,2022-06-01,7794,Vila Nova,302010.35,480.11,480.11,1
1,Recapeamento Av. Central,2022-06-01,7796,Vila Nova,723659.03,1150.41,1150.41,1
1,Recapeamento Av. Central,2022-06-01,7804,Vila Nova,213827.43,339.93,339.93,1
1,Recapeamento Av. Central,2022-06-01,7808,Vila Nova,682244.36,1084.58,1084.58,1
1,Recapeamento Av. Central,2022-06-01,7809,Centro,576555.29,916.56,916.56,1
1,Recapeamento Av. Central,2022-06-01,7811,Centro,371366.31,590.37,590.37,1
1,Recapeamento Av. Central,2022-06-01,7818,Vila Nova,380083.27,604.23,604.23,1
1,Recapeamento Av. Central,2022-06-01,7837,Vila Nova,376605.31,598.7,598.7,1
1,Recapeamento Av. Central,2022-06-01,7841,Centro,1248069.17,1984.08,1984.08,1
1,Recapeamento Av. Central,2022-06-01,7845,Centro,431792.5,686.43,686.43,1
1,Recapeamento Av. Central,2022-06-01,7846,Centro,300022.81,476.95,0.0,0
1,Recapeamento Av. Central,2022-06-01,7852,Centro,479211.07,761.81,761.81,1
1,Recapeamento Av. Central,2022-06-01,7871,Vila Nova,212540.68,337.88,337.88,1
1,Recapeamento Av. Central,2022-06-01,7883,Vila Nova,235973.84,375.13,375.13,1
1,Recapeamento Av. Central,2022-06-01,7884,Vila Nova,140609.61,223.53,223.53,1
1,Recapeamento Av. Central,2022-06-01,7904,Vila Nova,482236.01,766.62,766.62,1
1,Recapeamento Av. Central,2022-06-01,7912,Vila Nova,543004.59,863.22,863.22,1
1,Recapeamento Av. Central,2022-06-01,7916,Vila Nova,565634.85,899.2,0.0,0
1,Recapeamento Av. Central,2022-06-01,7918,Centro,214152.29,340.44,340.44,1
1,Recapeamento Av. Central,2022-06-01,7931,Vila Nova,366068.91,581.95,581.95,1
1,Recapeamento Av. Central,2022-06-01,7933,Vila Nova,653421.86,1038.76,1038.76,1
1,Recapeamento Av. Central,2022-06-01,7936,Centro,403317.36,641.16,641.16,1
1,Recapeamento Av. Central,2022-06-01,7967,Centro,418809.87,665.79,0.0,0
1,Recapeamento Av. Central,2022-06-01,7968,Centro,389365.85,618.98,618.98,1
1,Recapeamento Av. Central,2022-06-01,7970,Centro,1706364.67,2712.64,0.0,0
1,Recapeamento Av. Central,2022-06-01,7981,Vila Nova,464002.1,737.63,0.0,0
1,Recapeamento Av. Central,2022-06-01,8003,Centro,901889.13,1433.75,1433.75,1
1,Recapeamento Av. Central,2022-06-01,8008,Vila Nova,669045.94,1063.59,0.0,0
1,Recapeamento Av. Central,2022-06-01,8022,Vila Nova,203512.05,323.53,323.53,1
1,Recapeamento Av. Central,2022-06-01,8037,Vila Nova,102321.96,162.66,162.66,1
1,Recapeamento Av. Central,2022-06-01,8042,Centro,1721915.15,2737.36,2737.36,1
1,Recapeamento Av. Central,2022-06-01,8057,Centro,371505.28,590.59,590.59,1
1,Recapeamento Av. Central,2022-06-01,8069,Centro,1480231.99,2353.15,2353.15,1
1,Recapeamento Av. Central,2022-06-01,8074,Centro,307266.26,488.47,488.47,1
1,Recapeamento Av. Central,2022-06-01,8093,Vila Nova,1169503.03,1859.18,0.0,0
1,Recapeamento Av. Central,2022-06-01,8115,Vila Nova,354598.59,563.71,563.71,1
1,Recapeamento Av. Central,2022-06-01,8122,Vila Nova,171208.84,272.17,0.0,0
1,Recapeamento Av. Central,2022-06-01,8138,Vila Nova,434648.75,690.97,690.97,1
1,Recapeamento Av. Central,2022-06-01,8142,Vila Nova,578787.12,920.11,920.11,1
1,Recapeamento Av. Central,2022-06-01,8155,Centro,1251415.09,1989.4,0.0,0
1,Recapeamento Av. Central,2022-06-01,8159,Centro,209278.7,332.69,332.69,1
1,Recapeamento Av. Central,2022-06-01,8173,Vila Nova,229758.54,365.25,365.25,1
1,Recapeamento Av. Central,2022-06-01,8179,Vila Nova,750036.5,1192.35,1192.35,1
1,Recapeamento Av. Central,2022-06-01,8184,Centro,865168.54,1375.37,1375.37,1
1,Recapeamento Av. Central,2022-06-01,8193,Centro,1026448.21,1631.76,1631.76,1
1,Recapeamento Av. Central,2022-06-01,8199,Centro,425651.53,676.67,0.0,0
1,Recapeamento Av. Central,2022-06-01,8207,Centro,185438.38,294.79,294.79,1
1,Recapeamento Av. Central,2022-06-01,8208,Vila Nova,607122.91,965.15,0.0,0
1,Recapeamento Av. Central,2022-06-01,8219,Vila Nova,103748.11,164.93,164.93,1
1,Recapeamento Av. Central,2022-06-01,8229,Centro,326687.79,519.34,519.34,1
1,Recapeamento Av. Central,2022-06-01,8231,Centro,142798.28,227.01,227.01,1
1,Recapeamento Av. Central,2022-06-01,8234,Centro,697604.23,1108.99,1108.99,1
1,Recapeamento Av. Central,2022-06-01,8239,Vila Nova,2112319.94,3357.99,3357.99,1
1,Recapeamento Av. Central,2022-06-01,8240,Vila Nova,490475.0,779.72,0.0,0
1,Recapeamento Av. Central,2022-06-01,8241,Centro,748160.89,1189.37,1189.37,1
1,Recapeamento Av. Central,2022-06-01,8247,Centro,313342.27,498.13,498.13,1
1,Recapeamento Av. Central,2022-06-01,8251,Centro,428622.46,681.39,681.39,1
1,Recapeamento Av. Central,2022-06-01,8262,Centro,1085947.23,1726.35,0.0,0
1,Recapeamento Av. Central,2022-06-01,8265,Vila Nova,794918.08,1263.7,1263.7,1
1,Recapeamento Av. Central,2022-06-01,8276,Centro,324063.88,515.17,0.0,0
1,Recapeamento Av. Central,2022-06-01,8286,Centro,215961.93,343.32,343.32,1
1,Recapeamento Av. Central,2022-06-01,8289,Vila Nova,514533.89,817.96,817.96,1
1,Recapeamento Av. Central,2022-06-01,8322,Vila Nova,294324.82,467.89,0.0,0
1,Recapeamento Av. Central,2022-06-01,8323,Centro,220186.73,350.03,350.03,1
1,Recapeamento Av. Central,2022-06-01,8335,Centro,247206.77,392.99,392.99,1
1,Recapeamento Av. Central,2022-06-01,8337,Vila Nova,443061.61,704.34,704.34,1
1,Recapeamento Av. Central,2022-06-01,8344,Centro,289406.83,460.08,460.08,1
1,Recapeamento Av. Central,2022-06-01,8347,Vila Nova,668204.18,1062.26,1062.26,1
1,Recapeamento Av. Central,2022-06-01,8350,Vila Nova,762004.47,1211.37,1211.37,1
1,Recapeamento Av. Central,2022-06-01,8379,Centro,142127.32,225.94,0.0,0
1,Recapeamento Av. Central,2022-06-01,8387,Vila Nova,414303.88,658.63,658.63,1
1,Recapeamento Av. Central,2022-06-01,8390,Vila Nova,724588.1,1151.89,1151.89,1
1,Recapeamento Av. Central,2022-06-01,8399,Centro,1045086.54,1661.39,1661.39,1
1,Recapeamento Av. Central,2022-06-01,8413,Centro,126083.71,200.44,200.44,1
1,Recapeamento Av. Central,2022-06-01,8415,Vila Nova,272693.32,433.51,433.51,1
1,Recapeamento Av. Central,2022-06-01,8417,Centro,829337.6,1318.41,1318.41,1
1,Recapeamento Av. Central,2022-06-01,8420,Vila Nova,42170.21,67.04,67.04,1
1,Recapeamento Av. Central,2022-06-01,8425,Centro,897026.02,1426.02,1426.02,1
1,Recapeamento Av. Central,2022-06-01,8462,Vila Nova,355847.12,565.7,565.7,1
1,Recapeamento Av. Central,2022-06-01,8471,Vila Nova,149884.59,238.27,238.27,1
1,Recapeamento Av. Central,2022-06-01,8472,Centro,140107.41,222.73,222.73,1
1,Recapeamento Av. Central,2022-06-01,8473,Centro,703621.4,1118.56,1118.56,1
1,Recapeamento Av. Central,2022-06-01,8485,Centro,193713.64,307.95,0.0,0
1,Recapeamento Av. Central,2022-06-01,8491,Centro,176851.58,281.14,0.0,0
1,Recapeamento Av. Central,2022-06-01,8493,Vila Nova,149594.2,237.81,237.81,1
1,Recapeamento Av. Central,2022-06-01,8494,Centro,487673.11,775.26,0.0,0
1,Recapeamento Av. Central,2022-06-01,8500,Vila Nova,97549.06,155.08,0.0,0
1,Recapeamento Av. Central,2022-06-01,8505,Centro,622444.18,989.51,989.51,1
1,Recapeamento Av. Central,2022-06-01,8511,Centro,981574.98,1560.43,0.0,0
1,Recapeamento Av. Central,2022-06-01,8515,Centro,264456.7,420.41,420.41,1
1,Recapeamento Av. Central,2022-06-01,8529,Centro,775906.58,1233.47,1233.47,1
1,Recapeamento Av. Central,2022-06-01,8547,Vila Nova,629096.92,1000.09,0.0,0
1,Recapeamento Av. Central,2022-06-01,8569,Vila Nova,127184.77,202.19,202.19,1
1,Recapeamento Av. Central,2022-06-01,8577,Centro,1834798.71,2916.81,2916.81,1
1,Recapeamento Av. Central,2022-06-01,8597,Centro,398553.16,633.59,633.59,1
1,Recapeamento Av. Central,2022-06-01,8601,Centro,186484.8,296.46,0.0,0
1,Recapeamento Av. Central,2022-06-01,8605,Centro,300766.02,478.13,478.13,1
1,Recapeamento Av. Central,2022-06-01,8609,Vila Nova,396794.12,630.79,630.79,1
1,Recapeamento Av. Central,2022-06-01,8627,Vila Nova,135346.03,215.16,0.0,0
1,Recapeamento Av. Central,2022-06-01,8635,Vila Nova,587894.57,934.59,934.59,1
1,Recapeamento Av. Central,2022-06-01,8677,Vila Nova,808700.86,1285.61,1285.61,1
1,Recapeamento Av. Central,2022-06-01,8680,Centro,646880.92,1028.36,1028.36,1
1,Recapeamento Av. Central,2022-06-01,8683,Vila Nova,101785.98,161.81,161.81,1
1,Recapeamento Av. Central,2022-06-01,8688,Centro,566472.8,900.53,0.0,0
1,Recapeamento Av. Central,2022-06-01,8708,Vila Nova,291321.45,463.12,463.12,1
1,Recapeamento Av. Central,2022-06-01,8713,Vila Nova,509090.74,809.31,809.31,1
1,Recapeamento Av. Central,2022-06-01,8714,Vila Nova,1004260.15,1596.49,1596.49,1
1,Recapeamento Av. Central,2022-06-01,8715,Centro,411571.19,654.28,654.28,1
1,Recapeamento Av. Central,2022-06-01,8718,Vila Nova,175029.29,278.25,278.25,1
1,Recapeamento Av. Central,2022-06-01,8723,Centro,1585731.03,2520.87,2520.87,1
1,Recapeamento Av. Central,2022-06-01,8729,Vila Nova,360716.64,573.44,573.44,1
1,Recapeamento Av. Central,2022-06-01,8731,Centro,1042972.67,1658.03,1658.03,1
1,Recapeamento Av. Central,2022-06-01,8777,Vila Nova,796308.23,1265.91,1265.91,1
1,Recapeamento Av. Central,2022-06-01,8779,Centro,412253.36,655.37,655.37,1
1,Recapeamento Av. Central,2022-06-01,8793,Centro,603165.6,958.86,958.86,1
1,Recapeamento Av. Central,2022-06-01,8796,Vila Nova,192608.1,306.19,306.19,1
1,Recapeamento Av. Central,2022-06-01,8811,Centro,82580.26,131.28,131.28,1
1,Recapeamento Av. Central,2022-06-01,8815,Vila Nova,351922.28,559.46,559.46,1
1,Recapeamento Av. Central,2022-06-01,8816,Vila Nova,129671.24,206.14,206.14,1
1,Recapeamento Av. Central,2022-06-01,8818,Vila Nova,373481.14,593.73,593.73,1
1,Recapeamento Av. Central,2022-06-01,8826,Centro,341157.04,542.34,542.34,1
