shap_porte_num,shap_regime_num,shap_gap_medio_pct,shap_gap_std,shap_taxa_omissao,shap_taxa_retificacao,shap_cv_receita,shap_slope_receita_norm,shap_razao_ultimo_media,shap_meses_sem_fiscalizacao,shap_n_acoes_historicas,shap_gap_vs_bench_pct,shap_n_meses_com_dados,id_contribuinte
-0.07684747,-0.065699175,0.41283658,0.029143326,0.0017838427,-0.039766606,-0.54133123,0.20700076,-0.2856318,-5.891325,-1.6015952,-0.15250732,0.0,403
0.032434568,-0.03382639,0.9033291,-0.025675643,0.021067765,-0.023360163,-0.37348667,-0.00802792,-0.3810923,-5.609443,-1.5713935,-0.3731136,0.0,404
-0.07435365,-0.004610025,-0.8092384,-1.0740365,0.003359395,-0.17394736,-0.70493335,-0.68083066,-0.13994706,-4.974922,-1.2086681,-0.7525939,0.0,405
0.008162277,-0.0094130915,0.06867894,0.08072873,0.007266314,-0.18506727,-0.7424939,-0.2808327,-0.9330178,-5.078579,-1.465411,-0.29047033,0.0,406
-0.006854181,-0.020578168,0.36719295,0.13631648,-0.03124616,-0.08675254,0.36137357,-0.352545,-0.66307783,-5.511005,-1.5875252,-0.090432525,0.0,407
0.019081056,0.02595024,-0.37140673,0.513201,0.008236494,-0.03761096,-0.2608494,0.03525955,0.19712439,-5.351502,-1.4347254,-0.10737836,0.0,408
-0.081817105,-0.045710556,-0.7445907,-0.5133042,0.011573773,-0.032831337,-0.23542194,0.11518818,-0.2901327,-4.956364,-1.2544723,-0.7959789,0.0,409
-0.0058479193,-0.023051847,-1.5214444,-0.2543714,0.0066791736,-0.111378625,-0.43837893,-0.6692971,-0.6090678,-5.0461664,-1.2108595,0.029348249,0.0,410
0.0060912147,-0.049027238,-0.091501854,-0.6187452,-0.028199077,-0.08731156,0.42542863,-0.49036106,-0.52223706,-5.445488,-1.3206621,-0.7195277,0.0,411
0.013013748,-0.03782677,-1.2490237,-0.9956115,0.0125134345,0.014946621,-0.8224154,-0.75172776,-1.3563992,0.48680314,0.5631598,0.32209677,0.0,412
-0.084053345,-0.04266851,0.21789654,-0.0075445143,-0.07880978,0.0036638253,0.4790135,0.23282188,0.07720537,-5.9906707,-1.6529961,0.11109002,0.0,413
0.005772648,-0.023928525,-1.5326431,0.094452195,0.010224957,0.04154492,-0.23258555,0.3531973,-0.49846697,-5.1779156,-1.3490047,-0.14988734,0.0,414
-0.014381976,-0.010564994,-1.0969062,-0.21235986,0.008624541,-0.026102412,-0.54184866,-0.6166884,-0.7491757,-4.739693,-1.2400455,0.14211828,0.0,416
0.014397176,-0.050420754,-1.6547073,-1.2340679,0.014825191,-0.020023426,-0.7688448,-1.162082,-0.42012513,0.8697576,0.61329323,0.18670577,0.0,417
-0.08927319,-0.0273261,-0.5591261,-0.788599,0.005042158,-0.14241585,0.05883569,-0.98636127,-0.86130786,-4.92038,-1.2373357,-0.24955173,0.0,418
0.022428354,-0.0071159587,-0.74507594,-0.7918534,0.006647381,-0.05473122,0.16740777,-0.45994073,-0.19598287,-5.049749,-1.182454,-0.19874889,0.0,419
-0.08998391,-0.0905757,-0.21157625,-0.73356676,0.0032320379,0.064038925,-0.79599416,-0.5511812,-0.6106732,-5.110569,-1.3038776,-0.3408151,0.0,420
-0.0016899179,0.00023917807,0.07574795,-0.02959595,0.010207638,0.062975176,-0.3115801,0.087891355,-0.030493356,-5.69803,-1.5624619,-0.35768744,0.0,421
-0.0062252674,0.0072182114,0.8848965,0.005999214,0.014771136,-0.096400656,-0.40518165,-0.71938694,-0.5633447,-5.4507504,-1.560886,-0.052636936,0.0,422
0.008645462,-0.01895059,-0.5589845,-0.37633836,0.015252506,-0.043133385,-0.45572737,0.3632614,0.33466077,1.2088301,0.6450156,0.47494468,0.0,423
-0.025159517,-0.00856257,1.0016298,0.16306597,-0.07964536,-0.09887919,0.36580053,-0.17420071,-0.51982963,-5.882885,-1.5988357,-0.2775568,0.0,424
-0.06381136,-0.048088588,-0.50808764,0.719351,0.0074752294,-0.060941122,-0.4404705,-0.11218975,-0.38897097,-5.2729726,-1.397673,-0.8788624,0.0,425
-0.030030563,-0.010438841,0.9346405,0.07371847,0.009342914,-0.1131348,0.41657397,-0.27959296,0.06392006,-6.045477,-1.61706,-0.24164031,0.0,427
0.028576782,-0.020090213,-1.1004868,0.23843297,0.024680128,-0.05225289,-0.1104219,0.71388364,0.5216745,1.3606163,0.6519608,0.23197566,0.0,428
-0.014044902,-0.022499967,-1.1968931,0.32597652,0.009944712,-0.05000507,-0.35482842,-0.24787559,-0.2560851,-5.295169,-1.3716147,-0.40662244,0.0,429
-0.082939066,-0.02049721,-1.3624083,-0.7460161,0.012813725,-0.13406321,-0.5699606,-0.3256902,-0.15307131,0.2531552,0.56488097,-1.2504877,0.0,430
-0.038306195,-0.03704867,-1.1927092,-0.37277442,0.023725644,-0.0072244303,-0.41090956,0.0013464608,-0.32327217,-4.8715377,-1.1563473,-0.3016842,0.0,431
-0.08746395,0.0013849027,-0.7355922,-1.0446179,0.0021350686,-0.29440627,-0.7315871,-0.05465912,-0.10251099,-5.2802525,-1.2024696,-0.047396526,0.0,432
-0.03601422,-0.10385979,-2.1897678,-0.32447118,0.011791438,-0.07345187,-0.5252035,-0.27196434,-0.4087999,0.77877825,0.55456614,-0.9313526,0.0,433
0.011342555,-0.040438265,-2.0173223,-0.16418499,0.019067943,-0.15707898,-0.79565215,-1.0879287,-0.3376633,0.52628356,0.5646133,-0.14608094,0.0,434
0.025737058,0.0052019875,1.0411184,0.24593797,-0.043707956,0.06337042,0.48934278,-0.31665456,-0.3381801,-5.739741,-1.60167,0.44510728,0.0,435
-0.06828386,-0.044625133,-0.520967,0.69501674,0.009022461,-0.0062128785,-0.30056596,-0.52143097,-0.18673801,-5.151123,-1.3216581,-0.83992946,0.0,436
-0.08029334,-0.0417394,0.056932345,-0.8319969,-0.017119251,-0.15463588,0.39339614,-0.7499548,-0.0058201067,-5.738028,-1.3499506,-0.23269111,0.0,437
0.0060949945,-0.0005951538,-0.662581,-0.9242896,0.003359395,0.04326564,-0.6180468,-1.112255,-0.079525836,-5.1233215,-1.2313603,-0.42121384,0.0,438
-0.043866303,-0.10166242,0.805596,-0.7497705,0.012029495,0.014384015,-1.0622602,-0.7756366,-0.4854223,0.86635864,0.6854114,-0.9594649,0.0,439
-0.008693049,-0.015345208,-0.673521,0.01292671,0.005853938,-0.02223153,-0.42186618,-0.38501254,-0.6316765,-5.04283,-1.3830758,-0.46722195,0.0,440
-0.00019594462,-0.018994186,0.09705291,0.05889537,0.010372027,0.009908037,-0.28205502,-0.26236793,-0.27788648,-5.383391,-1.5300063,-0.35491905,0.0,441
-0.017530333,-0.025158307,-0.40322268,-0.5563585,0.009944712,-0.033965085,-0.2889823,-0.1836204,0.185354,-5.077306,-1.4506538,-0.059730448,0.0,442
-0.015450611,-0.03704194,-0.4397087,-0.7897571,0.0011642037,-0.075560726,-0.55745906,-0.2079719,-1.2619253,-4.815141,-1.2094053,0.0062455083,0.0,443
-0.01978392,-0.021125514,0.22380893,-0.21125832,0.007013124,-0.1154876,-0.3586287,-0.37551162,-0.033773486,-5.0311975,-1.4138291,-0.43750143,0.0,444
-0.0019159787,-0.020796118,-1.0721483,-0.46311697,0.010140243,-0.11975893,-0.47609589,-0.50288624,-0.7626387,-5.0177393,-1.366742,0.13730463,0.0,445
0.0003497023,-0.05687344,1.0740207,0.08817574,-0.064803146,0.014221696,0.6283207,0.19464794,-0.199885,-5.8682466,-1.5780535,-0.7873284,0.0,446
-0.01575772,-0.069042854,-0.6991051,-0.8091265,0.012335038,0.050460685,-0.28178754,0.23741044,-0.22594832,-5.184111,-1.2331076,-0.42747307,0.0,448
0.0037487708,-0.028352477,0.48665616,0.18291381,-0.060696825,-0.0388592,0.35940066,0.0257226,-0.24711716,-5.6775455,-1.6127616,0.05578531,0.0,449
-0.008739498,-0.01927617,-0.5551773,0.056643844,0.0046305675,0.0477968,-0.36754858,-0.84692657,-0.5832591,-4.9100833,-1.3366995,-0.41270068,0.0,450
0.03863095,0.002119081,-0.46582812,1.2101549,0.012866043,0.0128242755,-0.26779643,-0.62015516,-0.18207459,1.7743673,0.61456823,0.4987682,0.0,451
0.004766644,-0.005510077,-0.42453802,-1.0358931,-0.004513075,-0.0559782,-0.6671757,0.14889616,-0.26220736,-5.3225183,-1.3714037,0.008106779,0.0,452
-0.07031897,-0.012015335,0.92359346,0.0902248,0.002000287,-0.085171424,0.5201324,0.2023196,-0.06798974,-6.0729895,-1.6541041,0.051712982,0.0,453
-0.023424119,-0.028919527,-1.4288434,-1.1694657,0.0092680175,-0.12674694,-0.947207,-0.58383256,0.18776421,1.4288514,0.50005686,-0.33660948,0.0,454
0.008603581,0.03273265,-0.79674923,-1.0058113,0.0040861694,0.04115661,-0.55420715,-0.42302045,-0.0055633546,-5.3487296,-1.1716095,-0.119736575,0.0,455
-0.067004755,-0.0235188,-0.51233345,-0.093239926,0.0074752294,-0.054238502,-0.4618852,-0.44933578,-0.11670773,-5.129227,-1.3689847,-0.4570735,0.0,456
-0.061036926,-0.042711686,-0.58275574,0.0027247118,0.010245832,0.0884675,-0.33806098,-0.6542641,0.09344289,-5.023671,-1.4121764,-0.3192808,0.0,457
-0.061731756,-0.03777866,-0.5913362,-0.09816956,0.0075934366,0.009252873,-0.47171324,-0.30950508,-0.50932056,-5.0291247,-1.3388591,-0.7770836,0.0,458
0.0036840136,-0.034949858,0.21039975,0.1415307,-0.06257242,0.019638842,0.15037817,0.31373256,0.03547201,-5.77228,-1.5954335,0.1050108,0.0,459
-0.0010248341,-0.009596472,-0.40949905,-0.93347174,0.0036933455,-0.08908007,-0.3506104,-0.005590782,-0.1696685,-4.976234,-1.2858354,0.4646082,0.0,460
0.025774054,-0.027636884,-0.6157132,0.6279187,0.012956236,-0.0077043,-0.5522861,0.07504192,-0.305138,-5.350945,-1.4171507,-0.30745924,0.0,461
0.0539472,-0.028625134,-0.0071824575,-0.065228045,0.020329129,0.0008076113,-0.21356426,-0.03375001,-0.24281834,-5.5443687,-1.5011828,-0.33349022,0.0,462
-0.038812745,-0.024650436,-1.3408216,0.9015987,0.024546744,0.09640894,-0.2530467,0.4017414,0.061341815,1.6935644,0.6230976,0.014283873,0.0,463
-0.01910566,-0.028114129,-0.52982944,0.7001203,0.006251859,0.0626828,-0.41685033,-0.17114694,0.20297323,-5.5717797,-1.4894036,0.08340206,0.0,464
-0.030923234,-0.086395815,0.20338918,-1.1126754,0.014755921,-0.04178502,-0.45468798,-0.9344403,-0.4322858,0.7012157,0.61196846,-0.7337756,0.0,465
0.011085837,-0.025139373,0.083961375,-0.15555221,0.007969939,0.03547509,-0.7121099,-0.8776328,-0.42361775,-5.2650266,-1.4111153,-0.44828174,0.0,466
-0.057092205,-0.081299275,-0.7888468,-0.812143,0.0096781375,-0.037545145,-0.19294077,-0.07593682,-0.08772155,-4.912085,-1.1861514,-0.19746317,0.0,467
0.0027412733,-0.051891938,-0.95663935,0.5843472,0.010245832,-0.027945321,-0.4105909,-0.59980524,-0.493384,-5.179842,-1.3359339,0.23756361,0.0,468
-0.008306252,-0.021353958,0.377073,0.02714674,-0.07780448,-0.0018572982,0.2981238,0.37882894,-0.3150552,-5.9745097,-1.6483984,0.11946386,0.0,469
0.0029445856,-0.018052015,-0.6380062,-0.8821419,-0.004513075,0.02075794,-0.50516057,0.18887454,-0.24107093,-5.281649,-1.3037486,0.027237505,0.0,471
-0.025441453,-0.067592904,1.1551477,-0.20536451,0.011142941,-0.029279158,-0.6104673,-0.45901677,0.68438315,1.6097484,0.700376,0.44433013,0.0,472
-0.020096935,-0.008987879,-1.0466678,-0.6695492,0.010140243,-0.11541329,-0.4995675,-0.08206979,-0.5483335,-5.289497,-1.35315,0.13650762,0.0,473
-0.0023145063,-0.026740573,1.0542449,0.14527707,-0.09413463,-0.19700244,0.29882064,-0.16407889,-1.2223353,-5.6474037,-1.5079532,-0.27521613,0.0,474
-0.011531154,-0.07090769,-0.5909422,-0.4832014,0.00824476,0.02282574,-0.6272664,-0.07809118,-0.4194165,-4.5946536,-1.2237587,-0.42342803,0.0,475
-0.08228471,-0.0354769,0.12916952,-0.011005582,0.010313228,0.034284677,-0.41603178,-0.53306997,-0.26331118,-5.2341933,-1.4815226,-0.5003925,0.0,476
-0.008530989,-0.028364895,0.27011633,0.066896334,-0.085729904,0.05356709,0.29312763,0.24548289,-0.643393,-5.9048066,-1.654659,-0.262231,0.0,477
-0.05356407,-0.04476899,-0.42193598,0.6464467,0.0066791736,0.037032418,-0.37150908,-0.15477166,0.13902469,-5.4325714,-1.4199957,-0.3911722,0.0,478
-0.09077797,-0.0051990966,-1.4076961,-1.2466269,0.005482989,0.06467395,-0.80111796,-1.1222827,-0.069848396,-0.6028008,0.55058694,-0.90220267,0.0,479
0.015852936,-0.0420386,-0.21708113,-0.32815707,0.0127057005,-0.18227649,-0.9039797,-0.60807747,0.042156383,0.8328277,0.6938618,-0.77246064,0.0,480
0.042982485,-0.026158942,1.0944602,-0.3927277,0.005600322,0.08621075,-0.36707467,0.25360242,-0.09624294,1.485274,0.70464647,0.56278527,0.0,481
-0.010094431,-0.0070516295,-0.65692776,-0.14567934,0.008916873,-0.1126848,-0.47288835,0.0566415,-0.58304393,-5.60868,-1.4070448,0.034830663,0.0,482
-0.00965847,-0.018208664,-0.76494473,-0.46315178,-0.0016068001,0.12754409,0.12511109,0.3595778,0.24528153,1.4756839,0.6413108,0.41911605,0.0,483
-0.019151354,-0.044282224,-1.0788156,-0.6768181,0.008663809,-0.06612393,-0.40459478,0.032029912,0.10157188,-4.9718328,-1.2657968,-0.5124933,0.0,484
-0.080009185,-0.035471052,-0.48648256,-0.26747507,0.010224957,0.012179965,-0.06807326,0.03525758,-0.66665757,-5.0299716,-1.2692974,-0.79106796,0.0,485
-0.025598781,-0.03876145,1.3306087,0.40641385,0.007519519,-0.028169071,0.17129003,-0.055853277,-0.09820394,1.5872966,0.7273392,-0.8451879,0.0,486
-0.016352862,-0.06325245,-0.46354875,-1.1067076,0.008663809,0.00780363,-0.45382038,0.10224587,-0.4624008,-4.5671153,-1.2370512,-0.81169856,0.0,487
-0.016484326,-0.012756692,0.08078677,-0.48945832,0.0066791736,-0.0521452,-0.42886096,-0.32056448,-0.6139829,-5.381358,-1.4223291,0.18474461,0.0,488
-0.074127115,-0.04558254,-0.5140788,-0.36345044,0.005853938,-0.017305065,-0.5436042,-0.5901535,-0.76400083,-4.872081,-1.3413458,-0.07815842,0.0,489
-0.10994255,-0.016442928,-0.6317274,-1.023399,-0.0010954891,0.012889696,-0.8047422,0.23508038,-0.27413225,-5.0169873,-1.2173548,-0.91185224,0.0,490
0.030731868,-0.014825864,0.26995265,-0.71157694,-0.09776658,-0.39419836,0.06996604,0.06375612,-0.6457779,-5.458188,-1.4909745,0.2961271,0.0,491
-0.024089912,-0.0038836394,-0.9916791,0.020740835,0.010140243,-0.12842351,-0.519468,-0.45376483,-0.47890103,-5.3099737,-1.3317001,-0.013003132,0.0,492
-0.020186309,-0.053395003,-0.45025182,-0.8455123,0.008663809,-0.08033224,-0.5408575,0.16284811,-0.17593303,-5.1961555,-1.3020148,-0.4201327,0.0,493
0.0009091497,-0.021114925,-0.02797386,-0.5996433,-0.09783815,0.012211021,-0.0037154832,0.19718874,-0.11868706,-5.5080075,-1.3946849,0.4374049,0.0,494
0.05076356,-0.00074885134,1.238678,-0.6128938,0.0061415257,0.086988434,-0.4017491,0.37242258,-0.3812057,1.6604675,0.69622463,0.56758285,0.0,495
-0.017473293,-0.02848985,0.72681785,-0.27684122,-0.058963094,-0.0011443368,1.0946366,0.5822769,-0.89683324,1.4616966,0.6791426,-0.7199786,0.0,496
-0.0063661463,-0.012042472,-1.3284017,-0.09952591,0.009022461,-0.033103984,-0.27919373,-0.6974183,0.2729051,-5.22381,-1.4507816,-0.28135034,0.0,497
-0.07214681,0.012333207,-0.55489695,-0.9948797,0.0040861694,-0.1264409,-0.67116874,-0.40189075,-0.05604566,-5.2665257,-1.2535484,-0.86182886,0.0,498
0.012863451,-0.009452802,-1.1283875,-0.7760711,0.008663809,-0.021032078,-0.23129733,-0.12517902,-0.15778397,-5.009649,-1.293117,-0.43982866,0.0,499
-0.05528629,0.025082616,-1.3230777,-0.115086,0.014499916,-0.0075557763,-0.17089924,-0.08139396,-0.20050773,-5.081829,-1.3052878,-0.39123413,0.0,500
-0.011809788,-0.018622737,-0.50250804,-1.0209807,-0.00042284792,-0.061280508,-0.3447945,-0.7404375,0.08876317,-5.291125,-1.3334908,-0.19894809,0.0,501
0.017724846,-0.0316337,0.2948397,-0.70335054,-0.11705974,-0.053585872,0.066975765,-0.20752083,-0.38843268,-5.3901854,-1.5145333,-0.040213376,0.0,502
0.0058770985,-0.044601012,0.29827613,-0.51178575,-0.07372952,-0.29651612,0.47466505,0.019261548,-0.6502864,-5.614778,-1.4371185,0.45735544,0.0,503
-0.06655201,-0.016737068,0.5073258,-0.6712695,0.008912825,-0.34340388,-0.108783655,0.016496122,-0.35180435,-5.6242094,-1.5284767,-0.91543645,0.0,504
-0.0091825435,-0.023592431,-0.52008176,-0.532882,0.0074752294,-0.017509656,-0.15669282,-0.6411625,0.22744599,-5.192403,-1.4388187,-0.3745703,0.0,505
-0.009732652,-0.042559423,0.96253437,0.24040155,-0.060996443,-0.015939364,0.36543208,-0.48998606,-0.09144769,-5.7700424,-1.6330156,-0.37145838,0.0,506
0.028426927,-0.050400116,-0.6200528,-0.0677362,0.008236494,-0.027805965,-0.37397617,-0.025595674,-0.17922711,-5.078404,-1.3134985,-0.0990598,0.0,507
-0.07905298,-0.06530075,1.1076375,0.89316195,0.025263838,-0.019983236,-0.3780092,0.3773598,-0.1438251,0.77651614,0.706785,-0.81466925,0.0,508
-0.007665765,-0.0030676634,-0.49330685,-0.6851724,0.0062812525,-0.04589676,-0.4775328,0.023084505,-0.7264837,-5.060724,-1.3498917,0.18180217,0.0,509
0.037022073,-0.02266645,-1.1080754,-0.64975685,0.008663809,-0.03019747,-0.33780646,-0.6152001,-0.4340664,-4.761803,-1.201038,-0.16137476,0.0,510
-0.036045857,-0.068711154,-1.0556272,-0.33566254,0.013566675,0.05582989,-0.5751504,-0.20021941,-0.3903901,-5.1315994,-1.2108755,-0.16185647,0.0,511
0.030404896,-0.034722324,1.0583373,0.048500057,0.005071828,0.001545737,-0.020499423,0.053232368,-0.84421164,-5.6649027,-1.5623798,-0.19791791,0.0,512
0.022469196,-0.00036305783,-0.58996594,-0.9196212,0.0074404385,-0.0050401194,-0.28740612,-0.16956167,-0.32041436,-4.83411,-1.2006942,-0.1952691,0.0,513
0.01009923,-0.00083068793,-0.071456835,0.010566333,0.0039937105,-0.22545654,-0.6858194,0.13609464,-0.5470435,-5.2236,-1.5102985,-0.36172006,0.0,514
0.0021580134,-0.026796632,-1.2382692,-0.20296326,0.005853938,-0.011566493,-0.41137302,-0.25567648,-0.5837934,-5.088946,-1.2839996,-0.27791962,0.0,516
-0.015284455,-0.03211531,-0.59099495,-0.41998518,0.009022461,0.029125758,-0.2642951,-0.6001057,-0.21667801,-5.040725,-1.3487713,-0.25598046,0.0,517
0.023674624,0.006321768,0.18987407,-0.62874144,0.003994438,-0.18058254,-0.61240196,0.013858366,-0.04099465,-5.6088085,-1.5010545,0.18644887,0.0,518
0.035154294,-0.0050351317,-0.03156774,0.028608495,0.011477469,-0.024766931,-0.3803402,-0.5114252,0.10103185,-5.507084,-1.513587,-0.053252667,0.0,519
0.027310822,-0.04883997,-1.1304876,-1.575678,0.008495087,-0.14357747,-0.6432219,-0.5375576,0.47976336,0.74625456,0.564425,0.08715972,0.0,520
-0.06295918,-0.042403143,-0.0156425,-0.16924568,0.007542625,-0.07726919,-0.42275813,-0.5580117,0.21012504,-5.403525,-1.5135417,-0.06467833,0.0,521
0.010706915,0.018579714,0.3502404,-0.43288988,0.010033235,0.042173855,-0.360022,-0.3974347,-0.088666685,-5.6657653,-1.5450884,0.24984358,0.0,522
0.04830874,0.049959686,0.15081841,0.139188,0.011007097,-0.012575683,-0.268209,-0.5042236,-0.4179423,-5.285274,-1.4142036,0.0424668,0.0,523
0.0096723875,-0.018093113,-0.72371155,0.66644746,0.009250823,-0.022884686,-0.3416463,-0.14909571,-0.68671906,-5.142585,-1.3525697,-0.08604484,0.0,525
0.0107517,0.0106370505,-1.186139,-0.47583535,0.018707838,0.028827738,-0.44280803,0.10545589,-0.6125451,-4.9540606,-1.2046537,-0.39177883,0.0,526
-0.011947136,0.0049629207,1.2534498,-0.5199422,0.0011119827,-0.05349805,0.73666775,-0.0010793891,-0.41456014,0.8764635,0.69566065,-0.34156877,0.0,527
-0.20245673,0.057788946,-1.8229543,-0.86765033,0.015404252,-0.21438389,-0.64342165,-0.58004457,-0.16950397,0.5225419,0.5546654,-0.533278,0.0,528
0.01610158,-0.03716393,-0.7695457,-0.802557,0.007143256,-0.0484823,-0.66339433,-0.5841684,0.014051925,-5.0017548,-1.2820568,0.07793011,0.0,529
-0.1597772,-0.020121213,0.50889206,-1.3809426,-0.06517766,0.026377512,0.48324803,-1.2845969,-0.7724628,-0.34776312,0.6518149,-0.48465028,0.0,530
-0.017981352,-0.016420886,1.6641295,0.3481977,-0.059097152,0.05484289,1.0277308,0.08063073,-0.9634561,1.577611,0.716981,-0.52484727,0.0,531
0.03378068,-0.0813091,-0.16213055,-0.57316405,-0.10429476,-0.1462687,0.0753747,-0.28363076,0.11157979,-5.629135,-1.312025,0.581102,0.0,532
-0.08785359,0.004127557,0.23684506,-0.6088669,0.003127531,-0.043377854,-0.51841706,-0.14254135,-0.27377045,-5.379395,-1.5314411,-0.6620545,0.0,533
-0.010215796,-0.013870355,-0.54283535,0.70015526,0.00740117,0.006724695,-0.2643327,-0.62989116,-0.65571463,-5.203451,-1.3590233,0.2650598,0.0,534
-0.032084513,-0.038506165,-1.7794483,-1.0288846,0.0105795,-0.05066491,-0.6639338,-0.22972505,-0.43442822,0.9054903,0.5681254,-0.23372388,0.0,535
0.0042303624,-0.019895438,-0.087869994,0.35799292,0.016552653,0.04364138,-0.22125995,0.41422507,-0.4308285,2.069723,0.61236537,0.08887266,0.0,536
0.008320718,-0.0066203303,-0.5747037,-0.61100817,0.0066791736,-0.016880086,-0.084026024,0.22501399,0.25919104,-5.208274,-1.4853994,0.22063725,0.0,537
-0.06324016,-0.0067361365,-0.9094793,-0.39205527,0.0096781375,-0.046121784,-0.5144238,-0.12281173,0.09518556,-5.15241,-1.3230687,-0.095666096,0.0,538
-0.07546099,-0.031266395,1.0055728,-0.3733941,-0.06587141,-0.034515332,1.0547893,-0.6478419,-0.30283788,1.8270776,0.7003684,-0.67230713,0.0,539
-0.030734044,-0.016711691,0.23130296,0.05288702,-0.0914465,-0.104873665,0.308292,-0.6195077,-0.33002988,-5.976099,-1.6180339,-0.26258,0.0,540
-0.0064007696,0.0061066835,-0.6724575,-0.9710551,0.0048474343,0.04989367,-0.59853375,0.06950989,-0.18650024,-5.1500216,-1.2707207,-0.6998613,0.0,541
-0.054935742,-0.014159299,0.52372617,0.1676456,-0.07365555,0.022749437,0.52008855,0.22838181,-0.23705639,-5.8856,-1.6295282,0.2701045,0.0,542
0.06243627,0.007884081,-1.3123226,0.4354042,0.009783726,-0.04203099,-0.23580755,-0.3811215,0.25967234,-5.465007,-1.3752172,0.017151223,0.0,543
-0.06311211,-0.021873359,-0.0669003,-0.565792,0.009957362,0.03975805,0.41371882,-0.4842319,0.022683842,3.0021288,0.65088224,-0.36421812,0.0,544
0.028035615,-0.118498996,0.24455366,-0.61441344,0.009783651,0.016071878,-0.48626676,0.09910723,-0.09365365,-5.634374,-1.54026,-0.17182913,0.0,546
-0.060514405,-0.03329195,-1.0243276,-0.16192096,0.0074752294,-0.03243493,-0.33344853,-0.70005226,-0.26042765,-4.8080583,-1.3082092,-0.96799153,0.0,547
0.026470387,-0.033143975,-0.69057876,-0.9334524,0.0058146403,-0.011095204,0.12361885,-0.30109107,-0.01766504,-5.2950096,-1.2809389,-0.37662935,0.0,548
-0.015712917,-0.0262518,-1.5518993,-0.26426518,0.009022461,-0.022332378,-0.26904932,-0.64382464,-0.09151574,-5.0376577,-1.3450742,0.2125411,0.0,549
-0.02666336,-0.03478405,-1.15891,0.3468429,0.008663809,-0.054544322,-0.17514856,-0.5214898,-0.44666594,-4.976275,-1.3162827,-0.1337701,0.0,550
-0.013621903,0.011114446,0.86380434,0.06423883,0.0056674574,-0.09307337,-0.13106404,-0.23773938,-0.25124642,-5.912692,-1.6072123,-0.05312654,0.0,551
0.01615439,-0.007627322,1.1172094,0.1266867,0.00053602643,-0.07141897,0.58029795,-0.031024374,-0.8965474,-5.7191563,-1.5853033,-0.5800124,0.0,552
-0.22347537,-0.14262527,-1.0307226,-0.418393,0.015141632,-0.09646252,-0.69133735,-0.36935207,-0.554811,0.8997674,0.56090754,-0.26543185,0.0,553
-0.035729308,-0.022501217,-1.9529839,-1.8918532,0.011680562,-0.051290095,-0.66389805,-0.2601153,-0.6502201,1.4160161,0.5009692,-0.39319587,0.0,555
0.03326823,-0.028919011,-0.55984366,-0.85294807,0.0017870711,-0.008817974,0.16261417,0.22424836,-0.22906922,-5.354964,-1.3106322,-0.055806175,0.0,557
-0.033610646,-0.011343822,-0.39960456,-0.61245835,0.008032676,0.035142835,-0.2840486,-0.290606,0.19019261,-5.189356,-1.4200433,-0.43591225,0.0,558
0.018079882,-0.034712523,0.8670159,0.109076664,-0.07730272,-0.0050073117,0.45848748,0.24120429,-0.4407082,-5.883737,-1.6488338,0.11320679,0.0,559
0.010873831,-0.008138891,-0.62091875,0.20336832,0.010254098,0.017484132,-0.31706864,-0.6588846,-0.0024517225,-5.0290365,-1.3097501,0.29978496,0.0,560
0.048201296,-0.06359034,1.0302078,0.08999665,0.010072673,0.004987547,0.08836591,-0.30892947,0.11840235,-5.740064,-1.5990958,-0.16044402,0.0,561
0.034486756,-0.056421448,0.56851643,-0.05590484,0.010164361,-0.085386485,-0.35378605,-0.9112919,-0.27275857,-5.2069907,-1.535459,-0.043250322,0.0,562
-0.0037018356,0.00065586716,-0.73176193,-0.9571412,0.0014925061,-0.08950299,-0.5030325,-0.25377765,0.045967035,-5.3331914,-1.2190875,-0.1389586,0.0,563
-0.01580336,-0.022583347,-1.0261666,-0.33746994,0.01984034,0.010977818,-0.5403603,0.37928373,-0.17277206,-5.3026614,-1.2699254,-0.025473077,0.0,564
-0.052555617,-0.032374002,-0.6179532,0.34778392,0.007902544,-0.077008225,-0.4193623,-1.1391686,-0.5830128,-5.0712442,-1.3413845,-0.8845857,0.0,565
-0.016527308,-0.07720069,-1.50387,-0.4325871,0.008162435,0.03097706,-0.3707105,-0.50007707,-0.7069755,-4.955825,-1.1809983,-0.20641327,0.0,566
-0.0009150593,-0.023936642,-0.7094865,-0.3536827,0.011573773,0.013348972,-0.23770463,0.19916621,-0.50484174,-5.2660575,-1.3473313,-0.21847667,0.0,567
-0.015412582,-0.046721727,-1.5065366,-0.7537013,0.0053918324,0.031093907,-0.41131908,-0.56636816,-0.7754883,-4.622717,-1.188287,-0.30999365,0.0,568
-0.037824154,-0.05295729,-0.47769308,-0.57642376,0.007902544,-0.12831225,-0.32598895,-0.29149106,0.29929405,-5.3786955,-1.4428463,-0.42565492,0.0,570
-0.021736018,-0.087916195,-1.6090068,0.76649976,0.011410279,-0.0066205766,-0.40549123,-0.836576,-0.30965358,0.5323982,0.6102394,-0.591897,0.0,571
-0.015667297,-0.07578643,-0.43225616,-0.011580212,0.020329129,0.0009043943,-0.55306923,0.18663463,-0.4708479,-5.312609,-1.2725644,-0.35891438,0.0,572
